AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2018,10,Motociclista,herido,Choque,M,39,3
2018,10,Motociclista,herido,Choque,M,48,1
2018,10,Motociclista,herido,Choque,M,47,1
2018,10,Motociclista,herido,Choque,M,53,1
2018,10,Motociclista,herido,Choque,M,12,1
2018,10,Motociclista,herido,Otro,M,26,1
2018,10,Motociclista,muerto,Choque,M,45,1
2018,10,Motociclista,muerto,Choque,M,43,1
2018,10,Pasajero,herido,Caida Ocupante,F,41,1
2018,10,Pasajero,herido,Caida Ocupante,M,26,1
2018,10,Pasajero,herido,Choque,F,10,1
2018,10,Pasajero,herido,Choque,F,36,1
2018,10,Pasajero,herido,Choque,F,27,1
2018,10,Pasajero,herido,Choque,F,41,2
2018,10,Pasajero,herido,Choque,F,28,1
2018,10,Pasajero,herido,Choque,F,35,1
2018,10,Pasajero,herido,Choque,F,42,1
2018,10,Pasajero,herido,Choque,F,56,1
2018,10,Pasajero,herido,Choque,F,44,1
2018,10,Pasajero,herido,Choque,M,50,2
2018,10,Pasajero,herido,Choque,M,33,1
2018,10,Pasajero,herido,Choque,M,36,1
2018,10,Pasajero,herido,Choque,M,30,1
2018,10,Pasajero,herido,Choque,M,27,1
2018,10,Pasajero,herido,Choque,M,41,1
2018,10,Pasajero,herido,Choque,M,49,2
2018,10,Pasajero,herido,Choque,M,45,1
2018,10,Pasajero,herido,Choque,M,63,1
2018,10,Pasajero,herido,Choque,M,35,2
2018,10,Pasajero,herido,Choque,M,43,1
2018,10,Pasajero,herido,Choque,M,29,2
2018,10,Pasajero,herido,Choque,M,26,2
2018,10,Pasajero,herido,Choque,M,51,1
2018,10,Pasajero,herido,Choque,M,55,1
2018,10,Pasajero,herido,Choque,M,44,1
2018,10,Pasajero,herido,Choque,M,21,1
2018,10,Pasajero,herido,Choque,M,3,1
2018,10,Pasajero,herido,Volcamiento,F,55,1
2018,10,Pasajero,herido,Volcamiento,M,22,1
2018,10,Pasajero,herido,Volcamiento,M,20,1
2018,10,Peaton,herido,Atropello,F,46,1
2018,10,Peaton,herido,Atropello,F,29,1
2018,10,Peaton,herido,Atropello,M,10,1
2018,10,Peaton,herido,Atropello,M,33,2
2018,10,Peaton,herido,Atropello,M,37,1
2018,10,Peaton,herido,Atropello,M,46,1
2018,10,Peaton,herido,Atropello,M,57,1
2018,10,Peaton,herido,Atropello,M,25,1
2018,10,Peaton,herido,Atropello,M,36,1
2018,10,Peaton,herido,Atropello,M,41,1
2018,10,Peaton,herido,Atropello,M,49,2
2018,10,Peaton,herido,Atropello,M,7,1
2018,10,Peaton,herido,Atropello,M,28,1
2018,10,Peaton,herido,Atropello,M,64,1
2018,10,Peaton,herido,Atropello,M,55,1
2018,10,Peaton,herido,Atropello,M,72,1
2018,10,Peaton,herido,Atropello,M,80,1
2018,10,Peaton,herido,Atropello,M,90,1
2018,10,Peaton,herido,Choque,F,52,1
2018,10,Peaton,herido,Choque,M,67,1
2018,10,Peaton,herido,Choque,M,70,1
2018,10,Peaton,herido,Otro,M,54,1
2018,10,Peaton,muerto,Atropello,F,42,1
2018,10,Peaton,muerto,Atropello,M,75,1
2018,11,Acompañante,herido,Atropello,M,28,1
2018,11,Acompañante,herido,Choque,F,34,1
2018,11,Acompañante,herido,Choque,F,37,1
2018,11,Acompañante,herido,Choque,F,32,2
2018,11,Acompañante,herido,Choque,F,27,1
2018,11,Acompañante,herido,Choque,F,24,1
2018,11,Acompañante,herido,Choque,F,52,1
2018,11,Acompañante,herido,Choque,F,21,1
2018,11,Acompañante,herido,Choque,M,50,1
2018,11,Acompañante,herido,Choque,M,22,1
2018,11,Acompañante,herido,Choque,M,23,1
2018,11,Acompañante,herido,Choque,M,32,2
2018,11,Acompañante,herido,Choque,M,25,1
2018,11,Acompañante,herido,Choque,M,38,1
2018,11,Acompañante,herido,Choque,M,27,1
2018,11,Acompañante,herido,Choque,M,28,2
2018,11,Acompañante,herido,Choque,M,62,1
2018,11,Acompañante,herido,Choque,M,40,1
2018,11,Acompañante,herido,Choque,M,35,1
2018,11,Acompañante,herido,Choque,M,43,1
2018,11,Acompañante,herido,Choque,M,14,2
2018,11,Acompañante,herido,Choque,M,31,1
2018,11,Acompañante,herido,Choque,M,26,1
2018,11,Acompañante,herido,Choque,M,39,1
2018,11,Acompañante,herido,Choque,M,17,1
2018,11,Acompañante,herido,Choque,M,13,1
2018,11,Ciclista,herido,Atropello,M,59,1
2018,11,Ciclista,herido,Choque,M,50,1
2018,11,Ciclista,herido,Choque,M,25,1
2018,11,Ciclista,herido,Choque,M,41,1
2018,11,Ciclista,herido,Choque,M,65,2
2018,11,Conductor,herido,Choque,F,22,1
2018,11,Conductor,herido,Choque,M,37,1
2018,11,Conductor,herido,Choque,M,23,4
2018,11,Conductor,herido,Choque,M,38,1
2018,11,Conductor,herido,Choque,M,36,1
2018,11,Conductor,herido,Choque,M,30,1
2018,11,Conductor,herido,Choque,M,59,1
2018,11,Conductor,herido,Choque,M,27,2
2018,11,Conductor,herido,Choque,M,24,1
2018,11,Conductor,herido,Choque,M,63,1
2018,11,Conductor,herido,Choque,M,31,1
2018,11,Conductor,herido,Choque,M,44,1
2018,11,Conductor,herido,Choque,M,54,2
2018,11,Conductor,herido,Volcamiento,M,44,1
2018,11,Motociclista,herido,Atropello,M,23,1
2018,11,Motociclista,herido,Atropello,M,28,1
2018,11,Motociclista,herido,Atropello,M,58,1
2018,11,Motociclista,herido,Choque,F,37,1
2018,11,Motociclista,herido,Choque,F,30,1
2018,11,Motociclista,herido,Choque,F,27,1
2018,11,Motociclista,herido,Choque,F,41,2
2018,11,Motociclista,herido,Choque,F,28,1
2018,11,Motociclista,herido,Choque,F,26,1
2018,11,Motociclista,herido,Choque,F,39,1
2018,11,Motociclista,herido,Choque,M,33,3
2018,11,Motociclista,herido,Choque,M,22,2
2018,11,Motociclista,herido,Choque,M,61,1
2018,11,Motociclista,herido,Choque,M,34,2
2018,11,Motociclista,herido,Choque,M,37,3
2018,11,Motociclista,herido,Choque,M,23,2
2018,11,Motociclista,herido,Choque,M,46,2
2018,11,Motociclista,herido,Choque,M,25,2
2018,11,Motociclista,herido,Choque,M,38,5
2018,11,Motociclista,herido,Choque,M,30,2
2018,11,Motociclista,herido,Choque,M,27,2
2018,11,Motociclista,herido,Choque,M,41,1
2018,11,Motociclista,herido,Choque,M,19,1
2018,11,Motociclista,herido,Choque,M,24,4
2018,11,Motociclista,herido,Choque,M,49,1
2018,11,Motociclista,herido,Choque,M,28,3
2018,11,Motociclista,herido,Choque,M,62,1
2018,11,Motociclista,herido,Choque,M,35,1
2018,11,Motociclista,herido,Choque,M,64,1
2018,11,Motociclista,herido,Choque,M,42,1
2018,11,Motociclista,herido,Choque,M,43,4
2018,11,Motociclista,herido,Choque,M,29,3
2018,11,Motociclista,herido,Choque,M,31,2
2018,11,Motociclista,herido,Choque,M,26,4
2018,11,Motociclista,herido,Choque,M,51,3
2018,11,Motociclista,herido,Choque,M,52,2
2018,11,Motociclista,herido,Choque,M,44,2
2018,11,Motociclista,herido,Choque,M,58,1
2018,11,Motociclista,herido,Choque,M,39,4
2018,11,Motociclista,herido,Choque,M,60,1
2018,11,Motociclista,herido,Otro,F,34,1
2018,11,Motociclista,herido,Otro,M,31,1
2018,11,Motociclista,herido,Volcamiento,F,43,1
2018,11,Motociclista,muerto,Choque,M,23,1
2018,11,Pasajero,herido,Atropello,F,25,1
2018,11,Pasajero,herido,Atropello,M,22,1
2018,11,Pasajero,herido,Atropello,M,19,1
2018,11,Pasajero,herido,Caida Ocupante,F,65,1
2018,11,Pasajero,herido,Caida Ocupante,F,60,1
2018,11,Pasajero,herido,Caida Ocupante,M,61,1
2018,11,Pasajero,herido,Choque,F,33,1
2018,11,Pasajero,herido,Choque,F,34,1
2018,11,Pasajero,herido,Choque,F,40,2
2018,11,Pasajero,herido,Choque,F,43,1
2018,11,Pasajero,herido,Choque,F,31,2
2018,11,Pasajero,herido,Choque,M,37,1
2018,11,Pasajero,herido,Choque,M,32,1
2018,11,Pasajero,herido,Choque,M,57,1
2018,11,Pasajero,herido,Choque,M,25,2
2018,11,Pasajero,herido,Choque,M,36,1
2018,11,Pasajero,herido,Choque,M,41,3
2018,11,Pasajero,herido,Choque,M,24,1
2018,11,Pasajero,herido,Choque,M,28,1
2018,11,Pasajero,herido,Choque,M,42,1
2018,11,Pasajero,herido,Choque,M,56,1
2018,11,Pasajero,herido,Choque,M,5,2
2018,11,Pasajero,herido,Choque,M,55,1
2018,11,Pasajero,herido,Choque,M,17,1
2018,11,Pasajero,herido,Choque,M,65,1
2018,11,Pasajero,herido,Choque,M,81,1
2018,11,Peaton,herido,Atropello,F,23,1
2018,11,Peaton,herido,Atropello,F,30,1
2018,11,Peaton,herido,Atropello,F,75,1
2018,11,Peaton,herido,Atropello,F,42,1
2018,11,Peaton,herido,Atropello,M,10,1
2018,11,Peaton,herido,Atropello,M,22,1
2018,11,Peaton,herido,Atropello,M,23,1
2018,11,Peaton,herido,Atropello,M,32,1
2018,11,Peaton,herido,Atropello,M,20,1
2018,11,Peaton,herido,Atropello,M,36,2
2018,11,Peaton,herido,Atropello,M,59,1
2018,11,Peaton,herido,Atropello,M,27,2
2018,11,Peaton,herido,Atropello,M,24,1
2018,11,Peaton,herido,Atropello,M,45,1
2018,11,Peaton,herido,Atropello,M,43,1
2018,11,Peaton,herido,Atropello,M,29,1
2018,11,Peaton,herido,Atropello,M,76,1
2018,11,Peaton,herido,Atropello,M,31,1
2018,11,Peaton,herido,Atropello,M,26,1
2018,11,Peaton,herido,Atropello,M,51,1
2018,11,Peaton,herido,Atropello,M,67,1
2018,11,Peaton,herido,Atropello,M,58,1
2018,11,Peaton,herido,Atropello,M,65,1
2018,11,Peaton,herido,Atropello,M,21,1
2018,11,Peaton,herido,Atropello,M,8,1
2018,11,Peaton,herido,Choque,M,66,1
2018,11,Peaton,herido,Choque,M,48,1
2018,11,Peaton,muerto,Atropello,F,42,1
2018,12,Acompañante,herido,Atropello,M,21,1
2018,12,Acompañante,herido,Caida Ocupante,M,32,1
2018,12,Acompañante,herido,Choque,F,50,1
2018,12,Acompañante,herido,Choque,F,22,1
2018,12,Acompañante,herido,Choque,F,37,1
2018,12,Acompañante,herido,Choque,F,68,1
2018,12,Acompañante,herido,Choque,F,23,1
2018,12,Acompañante,herido,Choque,F,59,1
2018,12,Acompañante,herido,Choque,F,19,1
2018,12,Acompañante,herido,Choque,F,49,1
2018,12,Acompañante,herido,Choque,F,18,1
2018,12,Acompañante,herido,Choque,F,44,1
2018,12,Acompañante,herido,Choque,M,33,1
2018,12,Acompañante,herido,Choque,M,22,1
2018,12,Acompañante,herido,Choque,M,34,1
2018,12,Acompañante,herido,Choque,M,32,1
2018,12,Acompañante,herido,Choque,M,25,2
2018,12,Acompañante,herido,Choque,M,30,1
2018,12,Acompañante,herido,Choque,M,24,1
2018,12,Acompañante,herido,Choque,M,35,1
2018,12,Acompañante,herido,Choque,M,31,1
2018,12,Acompañante,herido,Choque,M,18,1
2018,12,Acompañante,herido,Choque,M,48,1
2018,12,Acompañante,herido,Choque,M,21,1
2018,12,Acompañante,herido,Otro,M,28,1
2018,12,Ciclista,herido,Choque,M,34,1
2018,12,Ciclista,herido,Choque,M,43,1
2018,12,Ciclista,herido,Choque,M,11,1
2018,12,Conductor,herido,Choque,F,27,1
2018,12,Conductor,herido,Choque,F,69,1
2018,12,Conductor,herido,Choque,M,50,1
2018,12,Conductor,herido,Choque,M,33,1
2018,12,Conductor,herido,Choque,M,61,1
2018,12,Conductor,herido,Choque,M,37,1
2018,12,Conductor,herido,Choque,M,20,1
2018,12,Conductor,herido,Choque,M,38,1
2018,12,Conductor,herido,Choque,M,30,1
2018,12,Conductor,herido,Choque,M,28,2
2018,12,Conductor,herido,Choque,M,63,1
2018,12,Conductor,herido,Choque,M,62,1
2018,12,Conductor,herido,Choque,M,64,1
2018,12,Conductor,herido,Choque,M,26,1
2018,12,Conductor,herido,Choque,M,55,1
2018,12,Conductor,herido,Choque,M,18,1
2018,12,Conductor,herido,Choque,M,52,1
2018,12,Conductor,herido,Volcamiento,M,50,1
2018,12,Motociclista,herido,Atropello,M,30,1
2018,12,Motociclista,herido,Atropello,M,21,1
2018,12,Motociclista,herido,Choque,F,25,1
2018,12,Motociclista,herido,Choque,F,35,2
2018,12,Motociclista,herido,Choque,F,29,1
2018,12,Motociclista,herido,Choque,F,47,1
2018,12,Motociclista,herido,Choque,M,50,1
2018,12,Motociclista,herido,Choque,M,33,1
2018,12,Motociclista,herido,Choque,M,22,4
2018,12,Motociclista,herido,Choque,M,61,2
2018,12,Motociclista,herido,Choque,M,34,1
2018,12,Motociclista,herido,Choque,M,37,2
2018,12,Motociclista,herido,Choque,M,23,3
2018,12,Motociclista,herido,Choque,M,46,1
2018,12,Motociclista,herido,Choque,M,57,1
2018,12,Motociclista,herido,Choque,M,25,2
2018,12,Motociclista,herido,Choque,M,36,2
2018,12,Motociclista,herido,Choque,M,30,4
2018,12,Motociclista,herido,Choque,M,27,1
2018,12,Motociclista,herido,Choque,M,41,1
2018,12,Motociclista,herido,Choque,M,24,3
2018,12,Motociclista,herido,Choque,M,49,1
2018,12,Motociclista,herido,Choque,M,45,2
2018,12,Motociclista,herido,Choque,M,28,4
2018,12,Motociclista,herido,Choque,M,35,1
2018,12,Motociclista,herido,Choque,M,42,3
2018,12,Motociclista,herido,Choque,M,56,1
2018,12,Motociclista,herido,Choque,M,43,2
2018,12,Motociclista,herido,Choque,M,29,1
2018,12,Motociclista,herido,Choque,M,31,3
2018,12,Motociclista,herido,Choque,M,26,2
2018,12,Motociclista,herido,Choque,M,52,1
2018,12,Motociclista,herido,Choque,M,39,2
2018,12,Motociclista,herido,Choque,M,47,2
2018,12,Motociclista,herido,Otro,F,34,1
2018,12,Motociclista,herido,Otro,M,34,1
2018,12,Motociclista,muerto,Choque,M,39,1
2018,12,Pasajero,herido,Atropello,M,66,1
2018,12,Pasajero,herido,Caida Ocupante,F,81,1
2018,12,Pasajero,herido,Caida Ocupante,M,44,1
2018,12,Pasajero,herido,Choque,F,22,1
2018,12,Pasajero,herido,Choque,F,46,1
2018,12,Pasajero,herido,Choque,F,25,1
2018,12,Pasajero,herido,Choque,F,30,3
2018,12,Pasajero,herido,Choque,F,59,1
2018,12,Pasajero,herido,Choque,F,19,1
2018,12,Pasajero,herido,Choque,F,42,2
2018,12,Pasajero,herido,Choque,F,26,1
2018,12,Pasajero,herido,Choque,F,39,1
2018,12,Pasajero,herido,Choque,F,54,1
2018,12,Pasajero,herido,Choque,M,22,2
2018,12,Pasajero,herido,Choque,M,37,2
2018,12,Pasajero,herido,Choque,M,23,1
2018,12,Pasajero,herido,Choque,M,46,3
2018,12,Pasajero,herido,Choque,M,20,2
2018,12,Pasajero,herido,Choque,M,25,1
2018,12,Pasajero,herido,Choque,M,30,1
2018,12,Pasajero,herido,Choque,M,45,1
2018,12,Pasajero,herido,Choque,M,43,2
2018,12,Pasajero,herido,Choque,M,14,1
2018,12,Pasajero,herido,Choque,M,31,3
2018,12,Pasajero,herido,Choque,M,26,1
2018,12,Pasajero,herido,Choque,M,18,1
2018,12,Pasajero,herido,Choque,M,52,1
2018,12,Pasajero,herido,Choque,M,16,1
2018,12,Pasajero,herido,Choque,M,39,2
2018,12,Pasajero,herido,Choque,M,48,3
2018,12,Pasajero,herido,Choque,M,47,1
2018,12,Pasajero,herido,Choque,M,54,1
2018,12,Pasajero,herido,Choque,M,9,1
2018,12,Pasajero,herido,Choque,M,74,2
2018,12,Pasajero,herido,Otro,F,27,1
2018,12,Pasajero,herido,Volcamiento,F,38,1
2018,12,Pasajero,herido,Volcamiento,F,26,1
2018,12,Pasajero,herido,Volcamiento,M,22,1
2018,12,Pasajero,herido,Volcamiento,M,38,1
2018,12,Pasajero,herido,Volcamiento,M,36,1
2018,12,Pasajero,herido,Volcamiento,M,27,1
2018,12,Pasajero,herido,Volcamiento,M,41,2
2018,12,Pasajero,herido,Volcamiento,M,24,1
2018,12,Pasajero,herido,Volcamiento,M,49,1
2018,12,Pasajero,herido,Volcamiento,M,28,1
2018,12,Pasajero,herido,Volcamiento,M,62,1
2018,12,Pasajero,herido,Volcamiento,M,42,1
2018,12,Pasajero,herido,Volcamiento,M,29,1
2018,12,Pasajero,herido,Volcamiento,M,76,1
2018,12,Pasajero,herido,Volcamiento,M,26,2
2018,12,Pasajero,herido,Volcamiento,M,48,1
2018,12,Pasajero,herido,Volcamiento,M,47,1
2018,12,Peaton,herido,Atropello,F,49,1
2018,12,Peaton,herido,Atropello,F,40,1
2018,12,Peaton,herido,Atropello,F,75,1
2018,12,Peaton,herido,Atropello,F,72,1
2018,12,Peaton,herido,Atropello,F,81,1
2018,12,Peaton,herido,Atropello,M,61,1
2018,12,Peaton,herido,Atropello,M,37,1
2018,12,Peaton,herido,Atropello,M,25,1
2018,12,Peaton,herido,Atropello,M,41,1
2018,12,Peaton,herido,Atropello,M,19,1
2018,12,Peaton,herido,Atropello,M,49,1
2018,12,Peaton,herido,Atropello,M,6,1
2018,12,Peaton,herido,Atropello,M,45,1
2018,12,Peaton,herido,Atropello,M,62,1
2018,12,Peaton,herido,Atropello,M,69,1
2018,12,Peaton,herido,Atropello,M,64,1
2018,12,Peaton,herido,Atropello,M,42,1
2018,12,Peaton,herido,Atropello,M,43,1
2018,12,Peaton,herido,Atropello,M,11,1
2018,12,Peaton,herido,Atropello,M,31,1
2018,12,Peaton,herido,Atropello,M,51,1
2018,12,Peaton,herido,Atropello,M,52,1
2018,12,Peaton,herido,Atropello,M,67,1
2018,12,Peaton,herido,Atropello,M,58,1
2018,12,Peaton,herido,Atropello,M,16,1
2018,12,Peaton,herido,Atropello,M,9,1
2018,12,Peaton,herido,Atropello,M,80,1
2018,12,Peaton,herido,Atropello,M,82,1
2018,12,Peaton,herido,Atropello,M,83,1
2018,12,Peaton,herido,Choque,M,41,1
2019,1,Acompañante,herido,Atropello,M,23,1
2019,1,Acompañante,herido,Caida Ocupante,M,42,1
2019,1,Acompañante,herido,Choque,F,37,1
2019,1,Acompañante,herido,Choque,F,27,1
2019,1,Acompañante,herido,Choque,F,24,1
2019,1,Acompañante,herido,Choque,F,69,1
2019,1,Acompañante,herido,Choque,F,11,1
2019,1,Acompañante,herido,Choque,F,44,1
2019,1,Acompañante,herido,Choque,F,48,1
2019,1,Acompañante,herido,Choque,M,33,1
2019,1,Acompañante,herido,Choque,M,34,1
2019,1,Acompañante,herido,Choque,M,23,1
2019,1,Acompañante,herido,Choque,M,36,1
2019,1,Acompañante,herido,Choque,M,30,1
2019,1,Acompañante,herido,Choque,M,27,1
2019,1,Acompañante,herido,Choque,M,24,2
2019,1,Acompañante,herido,Choque,M,28,1
2019,1,Acompañante,herido,Choque,M,42,2
2019,1,Acompañante,herido,Choque,M,43,1
2019,1,Acompañante,herido,Choque,M,31,1
2019,1,Acompañante,herido,Choque,M,26,1
2019,1,Acompañante,herido,Choque,M,18,1
2019,1,Acompañante,herido,Choque,M,52,2
2019,1,Acompañante,herido,Choque,M,54,1
2019,1,Acompañante,herido,Choque,M,13,1
2019,1,Acompañante,herido,Choque,M,73,1
2019,1,Acompañante,herido,Choque,M,65,1
2019,1,Acompañante,herido,Choque,M,8,1
2019,1,Ciclista,herido,Choque,F,28,1
2019,1,Ciclista,herido,Choque,M,50,1
2019,1,Ciclista,herido,Choque,M,34,1
2019,1,Ciclista,herido,Choque,M,32,1
2019,1,Ciclista,herido,Choque,M,16,1
2019,1,Ciclista,herido,Choque,M,80,1
2019,1,Ciclista,herido,Choque,M,21,2
2019,1,Ciclista,herido,Choque,M,81,1
2019,1,Conductor,herido,Choque,F,32,1
2019,1,Conductor,herido,Choque,M,50,1
2019,1,Conductor,herido,Choque,M,32,1
2019,1,Conductor,herido,Choque,M,36,1
2019,1,Conductor,herido,Choque,M,24,1
2019,1,Conductor,herido,Choque,M,63,2
2019,1,Conductor,herido,Choque,M,43,1
2019,1,Conductor,herido,Choque,M,31,1
2019,1,Conductor,herido,Choque,M,44,1
2019,1,Motociclista,herido,Atropello,M,24,1
2019,1,Motociclista,herido,Atropello,M,31,2
2019,1,Motociclista,herido,Atropello,M,55,1
2019,1,Motociclista,herido,Atropello,M,21,1
2019,1,Motociclista,herido,Caida Ocupante,M,40,1
2019,1,Motociclista,herido,Choque,F,34,2
2019,1,Motociclista,herido,Choque,F,24,1
2019,1,Motociclista,herido,Choque,F,35,1
2019,1,Motociclista,herido,Choque,F,31,1
2019,1,Motociclista,herido,Choque,F,2022,1
2019,1,Motociclista,herido,Choque,M,50,2
2019,1,Motociclista,herido,Choque,M,33,3
2019,1,Motociclista,herido,Choque,M,22,3
2019,1,Motociclista,herido,Choque,M,61,4
2019,1,Motociclista,herido,Choque,M,34,2
2019,1,Motociclista,herido,Choque,M,37,2
2019,1,Motociclista,herido,Choque,M,23,2
2019,1,Motociclista,herido,Choque,M,46,2
2019,1,Motociclista,herido,Choque,M,32,5
2019,1,Motociclista,herido,Choque,M,57,1
2019,1,Motociclista,herido,Choque,M,25,2
2019,1,Motociclista,herido,Choque,M,38,1
2019,1,Motociclista,herido,Choque,M,36,1
2019,1,Motociclista,herido,Choque,M,30,4
2019,1,Motociclista,herido,Choque,M,41,1
2019,1,Motociclista,herido,Choque,M,28,3
2019,1,Motociclista,herido,Choque,M,62,2
2019,1,Motociclista,herido,Choque,M,35,6
2019,1,Motociclista,herido,Choque,M,64,1
2019,1,Motociclista,herido,Choque,M,42,1
2019,1,Motociclista,herido,Choque,M,43,6
2019,1,Motociclista,herido,Choque,M,31,1
2019,1,Motociclista,herido,Choque,M,26,5
2019,1,Motociclista,herido,Choque,M,51,2
2019,1,Motociclista,herido,Choque,M,44,2
2019,1,Motociclista,herido,Choque,M,48,1
2019,1,Motociclista,herido,Choque,M,17,2
2019,1,Motociclista,herido,Choque,M,53,2
2019,1,Motociclista,herido,Choque,M,60,2
2019,1,Motociclista,herido,Otro,F,31,1
2019,1,Motociclista,herido,Otro,M,35,1
2019,1,Motociclista,muerto,Choque,M,53,1
2019,1,Pasajero,herido,Atropello,M,55,1
2019,1,Pasajero,herido,Caida Ocupante,M,6,1
2019,1,Pasajero,herido,Caida Ocupante,M,69,1
2019,1,Pasajero,herido,Caida Ocupante,M,31,1
2019,1,Pasajero,herido,Choque,F,34,1
2019,1,Pasajero,herido,Choque,F,37,1
2019,1,Pasajero,herido,Choque,F,46,1
2019,1,Pasajero,herido,Choque,F,24,1
2019,1,Pasajero,herido,Choque,F,40,1
2019,1,Pasajero,herido,Choque,F,64,1
2019,1,Pasajero,herido,Choque,F,43,1
2019,1,Pasajero,herido,Choque,F,26,1
2019,1,Pasajero,herido,Choque,F,58,1
2019,1,Pasajero,herido,Choque,F,72,1
2019,1,Pasajero,herido,Choque,M,10,1
2019,1,Pasajero,herido,Choque,M,50,1
2019,1,Pasajero,herido,Choque,M,33,1
2019,1,Pasajero,herido,Choque,M,22,1
2019,1,Pasajero,herido,Choque,M,37,1
2019,1,Pasajero,herido,Choque,M,46,1
2019,1,Pasajero,herido,Choque,M,57,1
2019,1,Pasajero,herido,Choque,M,25,1
2019,1,Pasajero,herido,Choque,M,38,1
2019,1,Pasajero,herido,Choque,M,36,1
2019,1,Pasajero,herido,Choque,M,41,2
2019,1,Pasajero,herido,Choque,M,24,1
2019,1,Pasajero,herido,Choque,M,49,1
2019,1,Pasajero,herido,Choque,M,64,1
2019,1,Pasajero,herido,Choque,M,43,3
2019,1,Pasajero,herido,Choque,M,26,1
2019,1,Pasajero,herido,Choque,M,58,1
2019,1,Pasajero,herido,Choque,M,39,1
2019,1,Pasajero,herido,Choque,M,48,1
2019,1,Pasajero,herido,Choque,M,53,1
2019,1,Pasajero,herido,Choque,M,65,1
2019,1,Pasajero,herido,Choque,M,21,1
2019,1,Pasajero,herido,Choque,M,79,1
2019,1,Peaton,herido,Atropello,F,42,1
2019,1,Peaton,herido,Atropello,F,65,1
2019,1,Peaton,herido,Atropello,M,61,1
2019,1,Peaton,herido,Atropello,M,37,1
2019,1,Peaton,herido,Atropello,M,38,1
2019,1,Peaton,herido,Atropello,M,30,1
2019,1,Peaton,herido,Atropello,M,24,2
2019,1,Peaton,herido,Atropello,M,75,1
2019,1,Peaton,herido,Atropello,M,43,1
2019,1,Peaton,herido,Atropello,M,11,1
2019,1,Peaton,herido,Atropello,M,55,1
2019,1,Peaton,herido,Atropello,M,58,2
2019,1,Peaton,herido,Atropello,M,16,1
2019,1,Peaton,herido,Atropello,M,66,1
2019,1,Peaton,herido,Atropello,M,39,1
2019,1,Peaton,herido,Atropello,M,15,1
2019,1,Peaton,herido,Atropello,M,9,1
2019,1,Peaton,herido,Atropello,M,74,2
2019,1,Peaton,herido,Choque,M,65,1
2019,1,Peaton,muerto,Atropello,F,42,1
2019,2,Acompañante,herido,Atropello,M,32,1
2019,2,Acompañante,herido,Choque,F,67,1
2019,2,Acompañante,herido,Choque,M,68,1
2019,2,Acompañante,herido,Choque,M,20,2
2019,2,Acompañante,herido,Choque,M,36,2
2019,2,Acompañante,herido,Choque,M,24,1
2019,2,Acompañante,herido,Choque,M,45,1
2019,2,Acompañante,herido,Choque,M,28,1
2019,2,Acompañante,herido,Choque,M,43,3
2019,2,Acompañante,herido,Choque,M,29,1
2019,2,Acompañante,herido,Choque,M,26,1
2019,2,Acompañante,herido,Choque,M,16,1
2019,2,Acompañante,herido,Choque,M,4,1
2019,2,Acompañante,herido,Otro,M,35,1
2019,2,Acompañante,herido,Volcamiento,M,32,1
2019,2,Acompañante,herido,Volcamiento,M,35,1
2019,2,Ciclista,herido,Choque,M,36,1
2019,2,Ciclista,herido,Choque,M,24,1
2019,2,Ciclista,herido,Choque,M,40,1
2019,2,Conductor,herido,Choque,F,45,1
2019,2,Conductor,herido,Choque,F,42,1
2019,2,Conductor,herido,Choque,M,57,1
2019,2,Conductor,herido,Choque,M,25,1
2019,2,Conductor,herido,Choque,M,45,1
2019,2,Conductor,herido,Choque,M,35,1
2019,2,Conductor,herido,Choque,M,26,1
2019,2,Conductor,herido,Choque,M,44,1
2019,2,Conductor,herido,Choque,M,21,1
2019,2,Motociclista,herido,Atropello,F,47,1
2019,2,Motociclista,herido,Atropello,M,33,1
2019,2,Motociclista,herido,Choque,F,30,1
2019,2,Motociclista,herido,Choque,F,35,1
2019,2,Motociclista,herido,Choque,F,26,1
2019,2,Motociclista,herido,Choque,F,39,1
2019,2,Motociclista,herido,Choque,F,21,1
2019,2,Motociclista,herido,Choque,F,91,1
2019,2,Motociclista,herido,Choque,M,34,3
2019,2,Motociclista,herido,Choque,M,37,2
2019,2,Motociclista,herido,Choque,M,68,1
2019,2,Motociclista,herido,Choque,M,46,1
2019,2,Motociclista,herido,Choque,M,32,3
2019,2,Motociclista,herido,Choque,M,25,4
2019,2,Motociclista,herido,Choque,M,36,4
2019,2,Motociclista,herido,Choque,M,30,2
2019,2,Motociclista,herido,Choque,M,27,5
2019,2,Motociclista,herido,Choque,M,41,4
2019,2,Motociclista,herido,Choque,M,24,6
2019,2,Motociclista,herido,Choque,M,49,1
2019,2,Motociclista,herido,Choque,M,45,2
2019,2,Motociclista,herido,Choque,M,28,4
2019,2,Motociclista,herido,Choque,M,40,4
2019,2,Motociclista,herido,Choque,M,42,2
2019,2,Motociclista,herido,Choque,M,43,2
2019,2,Motociclista,herido,Choque,M,29,1
2019,2,Motociclista,herido,Choque,M,31,3
2019,2,Motociclista,herido,Choque,M,26,4
2019,2,Motociclista,herido,Choque,M,51,1
2019,2,Motociclista,herido,Choque,M,39,2
